smiles,homo,lumo,hl
O=C1c2ccccc2CC[C@@H]1[C@@H](O)c1ccc(Cl)cc1Cl,-5.91516,-2.87662,3.03854
C[C]1C=C[C](C(=C2C=CC=C2)c2ccc(C)cc2)C=C1,-4.9086,-2.83113,2.07747
COC(=O)c1c(O)cccc1-c1ccc([N+](=O)[O-])cc1,-5.97835,-3.55296,2.42539
COC(=O)[C@H]1C(=O)c2ccsc2[C@@H]1c1ccccc1,-5.83881,-2.45977,3.37904
CN(C)c1ccc(/C=C2\N=C(c3ccccc3)OC2=O)cc1,-4.78856,-2.96773,1.82083
C=C1C(=O)N2c3ccccc3C(C)(C)[C@@]2(S)C(=O)N1C,-5.63277,-2.67276,2.96001
Cc1cc2nc3c(=O)n(C)c(=O)nc-3n(C)c2cc1C,-5.76505,-3.68737,2.07768
COC(=O)c1cccc2cccc(N(C)C)c12,-4.96938,-2.20008,2.7693
C=C1CCC(C)(C)[C@H]2C(=O)[C@]1(C)[C@@H]2C(=O)OC,-5.50465,-1.99607,3.50858
Cc1ccc(N/N=C2\C(=O)C=Cc3ccccc32)c([N+](=O)[O-])c1,-5.52997,-3.7904,1.73957
CCOC(=O)[C@H]1C[C@H]2Oc3ccccc3C2=C[C@H]1OCC,-5.09364,-2.0536,3.04004
O=C1O[C@@H](c2ccc(Cl)cc2)COc2ccccc21,-6.16578,-2.41127,3.75451
CCC1=Nc2ccccc2N2[N]N(c3ccc(F)c(F)c3)C(=O)[C@@H]12,-5.33677,-3.10642,2.23035
CC(C)[C@H]1COC([C@H]2O[C@@H]2c2ccccc2)=N1,-5.86512,-1.67446,4.19066
CCN1C(=O)[C@H]2[C@@H]3C=Cc4nn(C)nc4[C@@H]3[C@H]2C1=O,-5.56033,-2.02383,3.5365
COc1ccc(/C=C/C(=O)c2ccccc2)cc1,-5.41395,-2.9581,2.45585
CN(C)[C](O[Si](Cl)(Cl)(Cl)Cl)N(C)C,-6.00069,-2.25891,3.74178
[O]S1([O])N[C@@H]2CCO[C@@]2(Cc2ccccc2)CCO1,-6.07564,-1.50046,4.57518
C=C(c1ccc(Br)cc1)[C@]1(C(=O)OCC)CCCC1=O,-5.77968,-2.14957,3.63011
CC1(C)[C@H]2CC[C@](C)(C2)[C@]1(O)c1cccc(Br)n1,-5.75965,-2.25019,3.50946
CC(=O)[C@@H]1COC(C)(C)N1C(=O)OC(C)(C)C,-5.58664,-1.9123,3.67434
Clc1ccccc1P(c1ccccc1)c1ccccc1,-5.32971,-1.81764,3.51207
N#C[C@]1(S(=O)(=O)c2ccccc2)C[C@@H]2ON=C(c3cccc(Br)c3)[C@@H]2C1,-5.74928,-2.6241,3.12518
C=C(c1ccc2ccccc2c1)N(C(C)=O)C(C)=O,-5.62644,-2.55893,3.06751
CC(C)(C)Nc1c2ccccc2nc2ccccc12,-5.01314,-2.81106,2.20208
COc1ccc(/C=C/C(=O)c2ccco2)cc1OC,-5.09645,-2.85934,2.23711
CCOc1ccc(/C=C(\CC)C(=O)O)cc1,-5.37172,-2.49031,2.88141
COc1cc(C(=O)Nc2ccc(Cl)cc2)cc(OC)c1OC,-5.41741,-2.2446,3.17281
Cc1cccc(C)c1NC(=S)N[PH]([S])(OC(C)C)OC(C)C,-4.94268,-1.45806,3.48462
CCCCc1cc(S(=O)(=O)c2ccccc2)c(C)c(C(=O)OC)c1O,-5.77249,-2.61428,3.15821
CC1=C(Br)[C@H](c2ccccc2)/C(=C\C(C)(C)C)C1=O,-5.65531,-2.75346,2.90185
O=C(O)[C@@H]1[C@H]2CC[C@H](CC2)[C@H]1C(=O)c1ccccc1,-5.74667,-2.64232,3.10435
COC(=O)N/N=C(\C)c1ccc(OC)cc1,-4.99084,-1.9251,3.06574
NC(=S)c1cccc(-c2ccccn2)n1,-5.00525,-2.89464,2.11061
CCn1c2c(c3ccccc31)C(=O)CCC2,-5.09521,-1.81557,3.27964
[O]/C(=C\[C](O)c1cccc(C(=O)CC(=O)c2ccccc2O)c1O)c1ccccc1O,-5.46283,-3.42883,2.034
O=C(N1CCc2c([nH]c3ccccc23)C1=C(Cl)Cl)C(F)(F)F,-5.26021,-2.6129,2.64731
CC(=O)OC1=C[C@](c2ccccc2)(C(F)(F)F)N=C1C,-6.20994,-2.50478,3.70516
CC1=N[C@](c2ccccc2)(C(F)(F)F)C=C1OC(=O)c1ccccc1,-6.16545,-2.92522,3.24023
CCO/C(=N/C(=S)N(CC)CC)c1ccccc1,-4.44591,-2.24273,2.20318
CC1(C)C(=O)O[C@H]2N(S(=O)(=O)C(F)(F)F)C=C[C@@H]1N2S(=O)(=O)C(F)(F)F,-6.58056,-2.04343,4.53713
CO[C@@H]1OC(=O)c2c(O)cc(O)c(C)c2[C@H]1C(C)=O,-5.4762,-2.3313,3.1449
C[Si]1(C)c2cccc3c2-c2c1cccc2[Si]3(C)C,-5.32857,-1.9449,3.38367
O=[N+]([O-])C[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-6.45798,-3.08764,3.37034
O=C(Nc1cccc(Cl)c1)/C(Cl)=N/Nc1cccc2ccccc12,-5.30974,-2.98099,2.32875
Nc1nc(Cl)nc(C(F)F)c1S(=O)(=O)Cc1ccccc1,-6.65181,-3.07711,3.5747
CC(C)(C)OC(=O)N1C[C@@H](C(F)(F)F)C[C@H]1C(=O)O,-6.00833,-1.55136,4.45697
Cn1cc(C(=O)c2ccccc2)c(C2CC2)c1,-5.2291,-2.16363,3.06547
COC(=O)COc1cc2ccccc2cc1OCC(=O)OC,-5.19285,-1.78925,3.4036
O=C(O)COc1cc2ccccc2cc1OCC(=O)O,-5.21213,-1.80185,3.41028
COc1ccc(-c2[se]c(-c3ccc(OC)cc3)c(Br)c2Br)cc1,-5.01498,-2.1106,2.90438
CC1(C)CC[C@H]2N=C(c3cc(Cl)c(Cl)cc3C#N)ON21,-5.414,-3.15606,2.25794
CC(C)(C)N1Cc2ccc3ccccc3c2C1=O,-5.46121,-2.33683,3.12438
COc1cc(OC)c(OC)c(OC)c1,-4.75276,-0.52574,4.22702
O=C(CSc1cccc(Cl)c1Cl)NC1CCCCC1,-5.65571,-1.84325,3.81246
Cc1ccc(Nc2nc3ccccc3c(=O)n2CCO)cc1,-4.92887,-2.03343,2.89544
CCOC(=O)C1=C(C)OC(N)=C(C#N)[C@@H]1C(C)C,-5.31092,-2.26565,3.04527
CNC(=O)Oc1cc([N+](=O)[O-])ccc1OC(C)C,-5.95145,-3.11602,2.83543
C[C@]12C[C@H](F)[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@H]43)[C@@H]1CCC2=O,-5.40739,-2.98148,2.42591
O=C(NCc1n[nH]c(=S)n1/N=C/c1ccccc1Cl)c1ccccc1,-5.40682,-3.12067,2.28615
C[C@@H]1C[C@@H]2CCC(=O)[C@H]1C(=O)O2,-5.8573,-2.30505,3.55225
CN(C)c1cccc2c(S(=O)(=O)n3ccnc3)cccc12,-5.27214,-2.89985,2.37229
Cc1cnc(NC(=O)[C@@H](c2ccc(Cl)cc2)C(C)C)s1,-5.3911,-1.97654,3.41456
Brc1ccc2c(c1)CCCc1cc(Br)ccc1OCO2,-5.66643,-1.75775,3.90868
C=C1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)C=CC(=O)C(=C)[C@H]21,-5.75004,-3.08467,2.66537
CN1C=CN2[C@@H]1C(=O)N1c3ccccc3O[Si]12(C)C,-4.6129,-2.44997,2.16293
C[Si](C)(n1c(=O)oc2ccccc21)n1c(=O)oc2ccccc21,-5.63727,-1.76768,3.86959
C=Cc1ccc(Cn2cnc3c2[N]C=N[C]3N)cc1,-5.41555,-2.27546,3.14009
O=[N+]([O-])c1ccc(-c2occ(Cl)c2I)cc1,-5.98995,-3.64105,2.3489
C[C@@H]1[C@@H]2CO[P@@](=O)(c3ccccc3)[C@]12c1ccccc1,-5.88925,-1.89555,3.9937
C=CCNc1nc(N)nc(OCc2ccccc2)c1[N][O],-4.24837,-2.87173,1.37664
CO[C]([N]C(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1,-5.87191,-2.67953,3.19238
O=[N+]([O-])C1=CN=C2O[C@H](COc3ccccc3)CN2[C@@H]1c1ccccc1,-5.60296,-3.00475,2.59821
CO[C@@]12[C@@H](N)OC[C@@H]1C(C)(C)O[C@@H]2CO,-5.62518,-0.59908,5.0261
C[Si](C)(C)C(c1ccccc1)c1ccccc1,-5.60569,-1.2776,4.32809
O=C1CCCC#CCc2ccccc21,-5.58168,-1.91656,3.66512
c1ccc(-c2nc(-c3ccccc3)c3ccccc3c2-c2ccccc2)cc1,-5.27445,-2.53494,2.73951
O=C1Nc2cc3ccc2CCc2ccc(cc2N1)CC3,-5.54541,-2.12044,3.42497
C[C@@H]1C=CC[C@]2(C)C(=O)c3ccccc3C(=O)[C@@H]12,-5.78611,-3.21789,2.56822
Cc1cc(C)c2c(c1)S(=O)(=O)c1cc(C)cc(C)c1O[PH](=O)O2,-6.12472,-2.53206,3.59266
O=[N+]([O-])c1ccc(C#C/C=C/C#CC2=CSC(=C3SC=CS3)S2)cc1,-4.47724,-3.71878,0.75846
c1ccc2cc(Oc3cnc4ccccc4n3)ccc2c1,-5.56085,-2.83938,2.72147
CCO[C@]1(C)Oc2ccccc2C=C1C(C)=O,-5.53979,-2.92025,2.61954
O=C(N/N=C/c1cc(Cl)ccc1O)c1ccc(O)cc1,-5.31784,-2.79914,2.5187
COC(=O)c1ccc(C#N)nc1-c1nc(C#N)ccc1C(=O)OC,-6.69522,-3.48653,3.20869
CC(C)=CCN1C(=O)c2ccccc2S1(=O)=O,-5.98358,-2.93224,3.05134
O=C1OC(=O)N2Cc3ccccc3C[C@@H]12,-6.45642,-1.92431,4.53211
O=C1O[C@H](n2ncc3ccccc3c2=O)c2ccccc21,-6.09436,-2.81776,3.2766
C[C@H](/C=C/c1ccccc1)C[S@@](=O)c1ccccc1,-5.32343,-1.99009,3.33334
C[C@@H]1N/C(=N\c2nc3ccccc3s2)O[C@@H]1c1ccccc1,-5.13861,-1.78024,3.35837
C[C@@H]1N/C(=N\c2nc3ccccc3s2)S[C@H]1c1ccccc1,-5.06661,-1.99534,3.07127
N#CC1(C#N)O[C@H](c2ccc(Cl)cc2)O[C@@H]1c1ccc2c(c1)OCO2,-5.48912,-2.3832,3.10592
N#CC1(C#N)O[C@@H](c2ccc(Cl)cc2)O[C@@H]1c1ccco1,-6.3012,-2.3986,3.9026
Cc1ccc(S(=O)(=O)NN=C2CC[Si](C)(C)CC2)cc1,-5.7402,-1.96127,3.77893
CC[C]1O[Si]2(Cl)(Cl)(O[C](CC)N2C)N1C,-6.04237,-1.34772,4.69465
CC(C)=CCOc1ccccc1C(=O)c1ccccc1,-5.48447,-2.54473,2.93974
O=C1CCCCCN1C=C(I)I,-5.36899,-2.62416,2.74483
CC1(C)c2ccccc2[C@]2(c3ccccc3)OC[C@H]1O2,-5.75768,-1.3467,4.41098
CC(C)(C)N1P(N)N(C(C)(C)C)P1N,-4.87084,-0.71812,4.15272
O=C1C[C@@H](C(F)(F)F)N[C@@H](c2ccccc2)CO1,-6.15383,-1.71549,4.43834
O=C1CC[C@]2(S(=O)(=O)c3ccccc3)CCCC[C@]2(O)C1,-5.43838,-2.57765,2.86073
CCOC(=O)c1c(/C(=N\O)[N+](=O)[O-])nc(=O)[nH]c1-c1ccccc1,-6.34508,-3.75223,2.59285
CCC[C@@H]1OC[C@H]2O[C@@H](N)[C@H](O)[C@@H](O)[C@@H]2O1,-5.96411,-0.76629,5.19782
COC(=O)[C@](C)(Nc1ccccc1OC)[C@H]1C=CC(=O)O1,-4.69162,-2.67516,2.01646
CC[C@@]1(C)[C@H](O)[C@@H](CO)O[C@H]1O,-5.99105,-0.70625,5.2848
O=C1Oc2ccccc2[C@H]2C[C@@]12C(=O)c1ccccc1,-5.99956,-2.82169,3.17787
O=C(Nc1ccc(Br)cc1)OC[C@H]1C[C@]1(F)c1ccccc1,-5.52466,-1.62641,3.89825
CN1C(=O)[C@H]2[C@@H]3C[C@H]4CCC[C@H](C4)N3O[C@H]2C1=O,-5.01621,-1.90064,3.11557
CC(=O)O[C@H]1C(=O)N(c2cccc(C)c2)C(=O)[C@@H]1OC(C)=O,-6.28857,-2.21646,4.07211
CCOC(=O)[C@H]1CC(=O)NN1c1ncccc1Cl,-5.02911,-2.16046,2.86865
CC(C)NC[C@@H](O)c1ccccc1Cl,-5.06514,-1.54,3.52514
O=C(N/N=C/c1cc(Cl)cc(Cl)c1O)c1ccc(O)cc1,-5.45571,-2.94791,2.5078
CCCO/N=C(/Cn1cnc2ccccc21)c1ccco1,-5.40767,-2.41588,2.99179
CC(C)(C=O)[C@H](O)[C@@H]1CCCO1,-5.46971,-1.74657,3.72314
O=C(N/N=C/c1ccc(O)c([N+](=O)[O-])c1)c1cccc(Br)c1,-5.82644,-3.4264,2.40004
CS[C](SC)[C](C=C(C#N)C#N)C(=O)c1ccccc1,-5.93412,-3.79015,2.14397
O=C1CCC(=O)N1OC(=O)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-6.18529,-1.88126,4.30403
CN1C(=O)C[C@@](Cc2ccccc2)(c2ccccc2)C1=O,-5.98948,-1.85445,4.13503
CC(C)[C@]12C[C@H]1C1=CC(=O)C[C@@H](C)[C@]1(C)C2,-5.151,-2.23467,2.91633
CN1CCO[C@@]2(c3ccccc3)[C@@H]1OCCN2C,-4.98886,-1.22565,3.76321
CN(C)C(=O)C(C)(C)[S@](=O)Nc1ccccc1,-5.0839,-1.3085,3.7754
CCOC(=O)C1=CN(c2cccc(C)n2)C(=O)C1,-5.59993,-2.43352,3.16641
CN1CC[PH]([S])(c2ccccc2)CC1,-5.12077,-1.89963,3.22114
C[C@H]1NC(=O)S[C@@H]1c1ccccc1,-5.84764,-1.76377,4.08387
COC(=O)[C@@H]1[C@H](C(=O)OC)[C@H]2C[C@@H]3C[C@@H]4[C@H]2[C@@H]4[C@@H]31,-5.9993,-1.06197,4.93733
CC1=C(C)C[C@H]2C(=O)c3ccccc3C(=O)[C@H]2C1,-5.51678,-3.19325,2.32353
CCN(CC)C(=S)/N=C(\c1ccccc1)N(CC)CC,-4.11243,-1.65652,2.45591
CS/C(=C(/SC)c1ccccc1)c1ccccc1,-4.61521,-1.84072,2.77449
C=CC[C@@H]1O[C@@]12C(=O)[C@H]1C=C(Br)[C@@H]2[C@@H]2CC=C[C@H]12,-5.5431,-2.19801,3.34509
COc1ccc(Br)c(C(=O)N/N=C/c2ccccc2Br)c1,-5.60327,-2.7928,2.81047
CC1=NN(C(=O)c2ccccc2N)[C@@](C)(O)C1,-4.92233,-2.06849,2.85384
S=c1sc2c(s1)CSCCOCCOCCSC2,-5.09149,-2.45606,2.63543
O=C(/C(=C/c1ccccc1)n1cncn1)c1ccc(F)cc1F,-6.23236,-3.49922,2.73314
Cc1cc(C)c(NC(=O)CCC(=O)O)c(C)c1,-5.5521,-1.27771,4.27439
CC(C)C(=O)C[C@@]1(O)C(=O)Nc2ccccc21,-5.54726,-1.96406,3.5832
CCn1c(=O)c(C(C)=O)c(-c2ccccc2)c2cc(Cl)ccc21,-5.60184,-2.78414,2.8177
O=S1c2ccccc2N(Cc2ccccc2)c2ccccc21,-5.27338,-2.0707,3.20268
CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,-5.14931,-2.56508,2.58423
O=[S@](c1ccccc1)c1c(-c2ccccc2)oc2ccc(I)cc12,-5.58705,-2.70844,2.87861
O=C(CSc1nc2ccccc2o1)c1ccccc1,-5.44257,-3.02609,2.41648
OCC[C]1N=C[N]c2c1ncn2Cc1ccccc1,-5.68481,-2.40873,3.27608
O=[N+]([O-])c1ccccc1Nc1cnccn1,-5.73912,-3.66905,2.07007
O=C1OCCN1/C(Cc1ccccc1)=N/c1ccccc1I,-5.45649,-1.94402,3.51247
CC1=C(C=O)[C@@H](CC(=O)c2ccc(Cl)cc2)CC1,-5.66278,-2.76982,2.89296
Cc1ccc([C@]2(C)C(=O)O[C@]2(c2ccc(Cl)cc2)C(F)(F)F)cc1,-6.17999,-2.08158,4.09841
C[C@]12C[C@H]3CCC(=O)N3c3ccccc3[C@H]1CCO2,-5.48198,-1.48344,3.99854
C[C@@]12C[C@@H]3CCC(=O)N3c3ccccc3[C@H]1CC(=O)O2,-5.87374,-1.76026,4.11348
C[C@@]1(O)C[N+]([O-])[C](N)C2(CCCCC2)C1,-4.09534,-0.7623,3.33304
C=C=C[C@@H](c1ccccc1)[C@@]1(O)CCCCC1=O,-5.92389,-2.07244,3.85145
C#CC[C@@]1(O)CCC[C@@]1(O)[C@@H](Cl)c1ccccc1,-6.10693,-1.61307,4.49386
C=CCN([C@@H](Cc1ccccc1)C(=O)OC)S(=O)(=O)c1ccccc1[N+](=O)[O-],-5.95171,-3.42815,2.52356
O=C(O[C@H]1C=CC[C@@H]2O[C@H]12)c1ccc([N+](=O)[O-])cc1,-6.54905,-3.88638,2.66267
CCOC(=O)[C@]1(c2ccccc2)NC(=O)NC1=O,-6.19439,-1.92182,4.27257
CC1(C)[C@@H]2C[C@H]1C(=O)c1[se]c(/C=C/c3ccccc3)cc12,-5.18891,-3.12128,2.06763
CC1(C)[C@@H]2C[C@H]1C(=O)c1[se]c(-c3ccccc3)cc12,-5.42046,-2.85822,2.56224
[S]C(=S)[C](N1CCOCC1)N1CCOCC1,-4.72043,-2.64586,2.07457
Cc1ccnc(NC(=S)Nc2ccccc2Cl)c1,-5.03438,-2.30128,2.7331
COc1cccc2c1Oc1c(c(=O)oc3ccccc13)[C@@H]2c1c(O)c2ccccc2oc1=O,-5.37907,-2.8422,2.53687
c1ccc2c(c1)[nH]c1ccncc12,-5.52345,-2.01819,3.50526
C[C@H](C1COCOC1)[C@@H](C)C1COCOC1,-6.03401,-0.48786,5.54615
COC(=O)[C@@H]1[C@@H](c2ccccc2)c2ccccc2N2C(=O)c3ccccc3[C@H]12,-5.3558,-2.24793,3.10787
C1=C\SCCCS/C=C\SCCCS/1,-4.93998,-1.47103,3.46895
C1=C\SCCCS/C=C\SCCCCCCS/1,-4.79511,-1.32263,3.47248
Cc1ccc(/N=C2/[C](Nc3ccc(C)cc3)[N]N2C)cc1,-4.79884,-2.61596,2.18288
OCc1ccccc1C1=N[C@H]2c3ccccc3C[C@H]2O1,-5.62567,-2.27597,3.3497
c1ccc(-c2nc(-c3ccccn3)c(-c3ccccn3)[nH]2)nc1,-5.12002,-2.49565,2.62437
O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1ccncc1,-6.22322,-3.73607,2.48715
C=CCNc1nc(Cl)c2cc(C#N)c(=N)n(CC=C)c2n1,-5.63451,-3.16873,2.46578
O=C1[C@H]2CCC[C@@H]1C[C@H]([N+](=O)[O-])[C@H]2c1ccc(Br)cc1,-5.84785,-3.20418,2.64367
CN1C(=O)[C@]2(C=CC[C@@H]3O[C@@H]32)c2ccccc21,-5.41411,-1.54663,3.86748
O=C(NCC/N=C/c1cc(Cl)ccc1O)c1ccccc1O,-5.52115,-2.76261,2.75854
Brc1ccc2c(c1)C1(CCCC1)c1cc(Br)ccc1-2,-5.45464,-2.21735,3.23729
COc1ccc2c(n1)C[C@H]1CC(=O)C[C@@H]2C1,-5.39997,-1.91329,3.48668
C=C[C@H]1[C@H](O)[C@@H](C(=O)OC)CN1Cc1ccccc1,-5.02035,-1.39308,3.62727
FC(F)(F)c1cnc2c(c1)c1ccccc1n2-c1ccccc1,-5.58226,-2.51883,3.06343
S=C1Nc2ccccc2[C]1N1C=CCC=C1,-4.3934,-2.97432,1.41908
CCOc1cc(C(=O)NC)nc2ccccc12,-5.58024,-2.515,3.06524
O=C(/C=C/c1c[nH]cn1)NCCc1c[nH]cn1,-5.25381,-1.97358,3.28023
C[Si](C)(O)c1cccc2c1[Si](C)(C)O[Si]2(C)C,-6.17011,-1.67962,4.49049
COc1ccc(/C(SC)=C(/C#N)c2ccc(F)cc2Br)cc1,-5.43154,-2.65132,2.78022
CS/C(=C(\C#N)c1ccc(F)cc1Br)c1cccnc1,-5.74724,-3.00265,2.74459
COC(=O)/C(C#N)=C1\NN=NN1c1ccccc1,-5.61914,-2.50831,3.11083
COC(=O)C1(C(=O)OC)CCC/C1=C(\I)c1ccccc1,-5.62824,-2.10485,3.52339
COC(=O)C1(C(=O)OC)CCCCC/C1=C\I,-5.70392,-1.50301,4.20091
CC(=O)OC[C@]12[C@@H](C)C=C[C@H]3O[C@](C)(O[C@H]31)[C@@H]2O,-5.74287,-1.22785,4.51502
O=C1C=C[C@@]23O[C@H]4CCC[C@@H](O2)[C@H]4CC3=C1,-5.534,-3.01614,2.51786
O=C1[C@H]2O[C@]23C[C@H]2[C@@H]4CCC[C@H]2O[C@]3(O4)[C@H]2O[C@@H]12,-5.72548,-2.55893,3.16655
COC(=O)[C@]1(c2ccc(Br)cc2)C/C1=C\c1ccccc1,-5.68381,-2.23959,3.44422
CC(=O)N1[C@H]2C(=O)N(c3ccccc3)C(=O)[C@H]2[C@@H]2c3ccccc3CCN21,-5.48053,-2.12534,3.35519
CCOC(=O)c1c(SC)cc(-c2ccccc2)c(Cl)c1O,-5.13544,-2.54196,2.59348
CCOC(=O)c1c(C(C)C)cc(OC)c(Cl)c1O,-5.345,-2.20574,3.13926
CCOC(=O)/C(C#N)=C(\O)c1ccccc1[N+](=O)[O-],-6.36645,-3.77492,2.59153
CO/N=C(/C(=O)OC)c1ccccc1COc1ccccc1C,-5.23126,-2.53729,2.69397
N#C[C](C#N)c1c2ccccc2c([C](C#N)C#N)c2cc3ccccc3cc12,-6.38472,-4.43504,1.94968
CCOC(=O)C(=O)Nc1cc2ccccc2oc1=O,-5.82047,-3.19156,2.62891
CC(C)N1C(=O)[C@@H](O)N(C(C)C)C1=S,-5.40515,-2.37832,3.02683
C[C]1S[C](c2cccnc2)N=C1O[Si](C)(C)C(C)(C)C,-5.09887,-2.55977,2.5391
O=C(Nc1cccc2cccnc12)c1cccnc1,-5.53317,-2.83294,2.70023
C/C(=N\O)c1c(C)cc(C)cc1C,-5.66889,-1.32027,4.34862
CC(=O)N(O)c1ccc(C)cc1,-5.33955,-1.52453,3.81502
CC1=C(OC(=O)Nc2ccc(Cl)cc2)C(=O)CC1,-5.49802,-2.38534,3.11268
CC1=C[C@@]23COCCC[C@H]2C[C@@H]1[C@@](O)(CCl)C3=O,-5.52757,-2.17349,3.35408
CC(=O)[C@@]12CC(C)=C(C)C[C@@H]1c1cc(Cl)ccc1OC2=O,-5.78749,-2.28652,3.50097
CC1(C)[C@@H]2CC[C@@]1(C)[C]1[N]CC(=O)O[C@@H]12,-5.79354,-1.77833,4.01521
O=C(Nc1ccn([C@@H]2OC[C@H](O)[C@H]2O)c(=O)n1)c1ccccc1,-5.73834,-2.75956,2.97878
O=C(CC(=O)n1ncc2ccccc21)n1ncc2ccccc21,-6.02315,-2.51405,3.5091
COC(=O)/C(C#N)=C(\OC)c1ccccc1[N+](=O)[O-],-6.11623,-3.9515,2.16473
O=C1CSC2(CCCCC2)N1Nc1ccccc1,-5.30968,-1.24426,4.06542
CCN/C(=N/C(=S)N(CC)CC)c1ccccc1,-4.15699,-1.96939,2.1876
CCOC(=O)/C=C/C1=C(c2csc3ccccc23)c2ccccc2CC1,-5.25212,-2.90946,2.34266
COC(=O)[C@@H]1CSCN1CN1CSC[C@H]1C(=O)OC,-5.19654,-1.44972,3.74682
COC(=O)C1=C(C)C(=O)N2CCS[C@@]12C(=O)OC,-5.44777,-3.11427,2.3335
COC(=O)[C@H](C)N1C(=O)/C(=C/c2ccc(Cl)cc2)NC1=S,-5.59065,-3.37549,2.21516
CCO[PH]([S])(N[N][C]1Sc2ccccc2N1C)OCC,-5.03755,-1.52371,3.51384
c1ccc([C@H]2Oc3ccccc3[C@@H]3OCC[C@H]23)cc1,-5.39608,-1.45375,3.94233
COC(=O)/C(C#N)=C(\O)c1ccccc1[N+](=O)[O-],-6.42047,-3.80764,2.61283
N#Cc1ccc([C@H]2[C@H]([N+](=O)[O-])[C@]3(O)CCC[C@H]2C3=O)cc1,-6.63063,-3.4701,3.16053
COC(=O)[C@H]1CCCN1Cc1sccc1B(O)O,-5.62009,-1.64292,3.97717
OB(O)c1ccccc1CN1CCCCC1,-5.69796,-1.63365,4.06431
Cn1nc(N)c(C#N)c1-c1ccccc1[N+](=O)[O-],-5.36785,-3.74281,1.62504
O=P1(c2ccccc2)[N]c2c(c3ccccc3c3ccccc23)[N]1,-6.1205,-3.99813,2.12237
C[C]1C=C(C)O[Si]2(F)(c3ccccc3)Sc3ccccc3N12,-5.10407,-2.88878,2.21529
CC(C)C[C@@H]1NC(=O)N(CC2CCCCC2)C1=O,-6.06326,-1.38471,4.67855
C[C]1C=C(C)O[Si]2(C)(F)Sc3ccccc3N12,-5.10965,-2.84714,2.26251
C[C]1C=C(C)N2c3ccccc3S[Si]2(Cl)(c2c(F)c(F)c(F)c(F)c2F)O1,-5.47741,-3.39579,2.08162
c1ccc(-c2cc(-c3cccnc3)nnc2-c2cccnc2)cc1,-5.41039,-2.90385,2.50654
COc1ccc([C@H]2CCCNC2=O)c(N)c1,-4.77934,-0.91157,3.86777
C1CS[C](SCCS[C]2[N]CCS2)[N]1,-5.56118,-1.36378,4.1974
CC(=O)NCCC[C@@H]1C(=O)Nc2ccccc21,-5.54257,-1.64277,3.8998
COc1ccc2c3c([nH]c2c1)N(C(C)=O)CCC3,-4.27286,-1.3283,2.94456
CC(C)[C@H]1COc2ccc(Cl)cc2[C@H]1C[N+](=O)[O-],-5.43219,-3.21458,2.21761
COc1ccc(OC)c2c1C(=O)CCCC2=O,-5.16301,-2.25856,2.90445
COc1ccc(/C=N/c2ccc(O)cc2)cc1,-4.87653,-2.28723,2.5893
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,-5.29272,-1.97845,3.31427
COC(=O)C1(C(=O)OC)C(C)=C1c1ccccc1,-5.50481,-2.11179,3.39302
COC1=CC(=O)O/C1=C(/C=C/c1ccccc1)OC,-5.06999,-2.98831,2.08168
CO[C@H]1O[C@@H]2[C@@H](CO)O[C@@H](n3ccc(=O)[nH]c3=O)[C@@H]2O1,-5.92066,-2.14182,3.77884
C[C@@H]1CC[C@@H](C)N1c1ccccc1N1[C@H](C)CC[C@H]1C,-4.2633,-0.79632,3.46698
COC(=O)C1=C(OC)O[C@](OC)(C(=O)OC)C1=O,-5.64872,-2.2733,3.37542
COP(=O)(OC)[C@]1(c2ccccc2)[C@H]2C=CC=C[C@H]21,-5.26744,-2.00379,3.26365
CN(C)CCN[C]1C=C(NCCN(C)C)C(=O)[CH]C1=O,-4.52504,-3.03419,1.49085
COC(=O)[C@@]12CCCC[C@H]1CCC(=O)C2,-5.47163,-1.77153,3.7001
CC(C)[C@H]1CC[C@]2(C)[C@H]3CC[C@]34C(=O)O[C@H]1[C@@H]42,-5.88134,-1.09762,4.78372
CCCC[C@]1(CC)CO[P@]2(Cl)[N][P@@](Cl)([N][PH](Cl)(Cl)[N]2)OC1,-6.73484,-2.2825,4.45234
O=c1c2ccccc2[se]n1-c1ccccc1,-5.22425,-2.55866,2.66559
CC(=O)OC(/C=C/c1ccccc1)OC(C)=O,-5.84918,-2.34233,3.50685
CC(CN(CC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-7.16695,-4.18598,2.98097
O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)[C@@H]2C=CO[C@@H]2O1,-5.77931,-3.85399,1.92532
Cc1ccc(S(=O)(=O)N2[C@H]3C[C@@H]4O[C@@H](C[C@H]2[C@@H]4Br)[C@H]3Br)cc1,-5.80594,-1.94147,3.86447
