smiles,mp
Fc1ccc(Cn2c(NC3CCN(CCc4ccccn4)CC3)nc3cncnc32)cc1,172.3
NCCN1CCC(Nc2nc3cncnc3n2Cc2ccc(F)cc2)CC1,146.1
Fc1ccc(Cn2c(NC3CCN(CCNc4ncccn4)CC3)nc3cncnc32)cc1,164.1
Fc1ccc(Cn2c(NC3CCN(CCNc4nccs4)CC3)nc3cncnc32)cc1,165.4
CNC(=S)NCCN1CCC(Nc2nc3cncnc3n2Cc2ccc(F)cc2)CC1,205.5
O=c1[nH]cnc2c1nc(CC1CCN(Cc3ccccc3)CC1)n2Cc1ccc(F)cc1,197
Oc1ccc(CCN2CCC(Cc3nc4c(O)ncnc4n3Cc3ccc(F)cc3)CC2)cc1,215.7
COc1ccc(CCc2nccn3c(Br)cc(Br)c23)cc1,75.5
CCCCS(=O)(=O)c1ccc(CCc2nccn3c(CC#N)ccc23)cc1,189
COC(=O)c1sc(OC)c(C)c1O,64
CC(=O)Sc1cccs1,113
CCN1CCN(CCCN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)C1=O,112.9
CCOCCOC(=O)c1nc2ccc(COc3cccc(OCc4ccc5ccccc5n4)c3)cc2o1,84.5
CCNc1cccc(NC(=O)COC(C)=O)c1C#N,111.5
CCNc1cccc(NC(=O)COC)c1C#N,118.5
CCOCC(=O)Nc1cccc(NC)c1C#N,133.5
CCNc1cccc(NC(=O)COCC)c1C#N,85.5
COc1cccc(NC(=O)COC(C)=O)c1C#N,131.5
CNc1cccc(NC(=O)CO)c1C#N,161
CC(=O)OCC(=O)Nc1cccc([N+](=O)[O-])c1C#N,157.5
CC(=O)OCC(=O)Nc1cccc(NC(=O)COC(C)=O)c1C#N,152
CC(=O)OCC(=O)Nc1cccc(Cl)c1C#N,109.5
CCN(CC)c1cccc(NC(=O)COC(C)=O)c1C#N,50.5
CC(=O)OCC(=O)Nc1cccc(N2CCCCC2)c1C#N,91
CCN(C)c1cccc(NC(=O)COC(C)=O)c1C#N,57.5
N#Cc1c(NC(=O)CO)cccc1N1CCCCC1,122.5
CC(=O)OCC(=O)Nc1cccc(N2CCOCC2)c1C#N,131.5
N#Cc1c(NC(=O)CO)cccc1NC(=O)CO,188.5
N#Cc1c(NC(=O)CO)cccc1N1CCOCC1,124.5
CCCn1cc(Cc2ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc2OC)c2cc(CCNC(=O)N(C)C)ccc21,118
CCCn1cc(Cc2ccc(C(=O)O)cc2OC)c2cc(CCNC(=O)N3CCOCC3)ccc21,109
CCCn1cc(Cc2ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc2OC)c2cc(CCNC(=O)N3CCOCC3)ccc21,120
COC(=O)c1ccc(Cc2cn(C)c3ccc(CCNC(=O)N(C)C)cc23)c(OC)c1,123
COc1cc(C(=O)O)ccc1Cc1cn(C)c2ccc(CCNC(=O)N(C)C)cc12,195.5
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(CCNC(=O)N(C)C)cc12,127.5
COc1cc(C(=O)NS(=O)(=O)c2ccccc2Cl)ccc1Cc1cn(C)c2ccc(CCNC(=O)N(C)C)cc12,209.5
COC(=O)c1ccc(Cc2cn(C)c3ccc(CCNC(=O)N4CCOCC4)cc23)c(OC)c1,160.5
COc1cc(C(=O)O)ccc1Cc1cn(C)c2ccc(CCNC(=O)N3CCOCC3)cc12,223.5
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(CCNC(=O)N3CCOCC3)cc12,129
COc1cc(C(=O)NS(=O)(=O)c2ccccc2Cl)ccc1Cc1cn(C)c2ccc(CCNC(=O)N3CCOCC3)cc12,178
COc1cc(C(=O)O)ccc1Cc1c(Cl)n(C)c2ccc(CCNC(=O)N(C)C)cc12,215
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1c(Cl)n(C)c2ccc(CCNC(=O)N(C)C)cc12,223
COc1cc(C(=O)NS(=O)(=O)c2ccccc2Cl)ccc1Cc1c(Cl)n(C)c2ccc(CCNC(=O)N(C)C)cc12,205
COC(=O)c1ccc(Cc2c(Cl)n(C)c3cc(Cl)c(CCNC(=O)N(C)C)cc23)c(OC)c1,187.5
COc1cc(C(=O)O)ccc1Cc1c(Cl)n(C)c2cc(Cl)c(CCNC(=O)N(C)C)cc12,207
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1c(Cl)n(C)c2cc(Cl)c(CCNC(=O)N(C)C)cc12,237
CC(=O)OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1N=[N+]=[N-],97
CC(=O)OC[C@H]1O[C@@H](n2cc(C)c(-n3cncn3)nc2=O)C[C@@H]1N=[N+]=[N-],144
C=CCNC(=O)n1nc(NC)n(C)c1=O,136.5
OC[C@@]12CO[C@@H](O1)[C@H](O)[C@@H](O)[C@H]2O,167.5
COc1ncnc2c(N[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)ncnc12,183
CNc1ncnc2c(N[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)ncnc12,230
CN(C)c1ncnc2c(N[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)ncnc12,231
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)Cl,168.5
NNC(=O)OCCOc1ccc(C(=O)c2ccccc2)c(O)c1,59.5
CCCCc1nc(Cl)c(CO)n1Cc1ccc(N)cc1,102
CCSc1nnc(CO)n1Cc1ccc(N)cc1,146
CCCCc1nc(Cl)c(CC#N)n1Cc1ccc([N+](=O)[O-])cc1,119.5
CCCCc1nc(Cl)c(CO)n1Cc1ccc(NC(=O)[C@H](CC#N)NC(=O)OCc2ccccc2)cc1,90
O=C(O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1,157.5
CCOC(=O)CN[C@@H](c1ccccc1)[C@H](O)c1ccccc1,126.8
Cc1cccc(OCCOc2cccc(C)c2)c1,98
Cc1ccc(OCCCCOc2ccc(C)cc2)cc1,104
Nc1ccc(NCCO)c(C(F)(F)F)c1,74.5
CN(C=O)C1(C(=O)O)CC1,210
C[C@H](O)CCC[C@H](O)CCCCCc1cc(O)cc(O)c1C(=O)O,117
C[C@H](O)CCC[C@H](O)CCCCCc1cccc(O)c1C(=O)O,83.5
Oc1ccc2ccc(Oc3c(Cl)cc(C(F)(F)F)cc3Cl)cc2c1,98
Nc1ccc2c(c1)S(=O)(=O)NCCO2,179
O=C1c2cc([N+](=O)[O-])ccc2OCCN1CCO,151
CN1CCOc2ccc(N)cc2C1=O,165
Nc1ccc2c(c1)C(=O)N(CCO)CCO2,138
COC(=O)c1cc(OC(C)=O)c2cc(Br)ccc2c1C,78
NNc1ccc(Cl)cc1Cl,90.5
CC(C)(C)OC(=O)N[C@@H]1Cc2ccccc2C[C@H]1O,149.5
O=[N+]([O-])CCc1ccc2ccccc2c1,59.5
O=[N+]([O-])CCc1cccc2ccccc12,45.5
CC(C)(C)OC(=O)N[C@@H]1Cc2ccccc2[C@@H](F)[C@@H]1O,98.5
CCCCCCCCCc1cnc(-c2ccc(C(=O)OC)cc2)nc1,61.7
CCCCCc1cnc(-c2ccc(SC)cc2)nc1,52
CCCCCSc1ccc(-c2ncc(CCCCC)cn2)cc1,52.8
CCCCCCCCSc1ccc(-c2ncc(CCCCC)cn2)cc1,43
CCc1cnc(-c2ccc(N=C=S)cc2)nc1,114
COc1ccc(-c2ccc(O[C@@H](C)C[C@H](C)Oc3ccc(-c4ccc(OC)cc4)cc3)cc2)cc1,164.5
C[C@@H](C[C@H](C)Oc1ccc(-c2ccc(C#N)cc2)cc1)Oc1ccc(-c2ccc(C#N)cc2)cc1,139.5
OC[C@H]1O[C@@H](n2cnc3c(NCCc4cccs4)ncnc32)[C@H](O)[C@@H]1O,153.5
COc1cnc(CS(C)(=O)=O)nc1OC(=O)NN1CCOCC1,138
Cc1nc(CS(C)(=O)=O)nc(OC(=O)NN2CCOCC2)c1C,147
CCOP(=O)(OCC)C(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)P(=O)(OCC)OCC,79
CC(C)(C)c1cc(CCCBr)cc(C(C)(C)C)c1O,53
CC1(C)Oc2ccc(S(=O)(=O)c3ccccc3)cc2[C@@H](O)[C@@H]1Br,104
O=C(c1ccccc1)c1ccc([N+](=O)[O-])c(CO)c1,71.3
CCOC(=O)/C=C(/c1ccccc1)c1ccc([N+](=O)[O-])c(COS(C)(=O)=O)c1,87.8
COc1ccc(C(=O)c2ccc([N+](=O)[O-])c(CO)c2)cc1,116.5
CSC1=Nc2ccc(C(=O)c3cccnc3)cc2CN1,155.8
COC(=O)CN1Cc2cc(C(=O)c3cccnc3)ccc2N=C1SC,113.6
COC(=O)c1cc(C=O)ccc1[N+](=O)[O-],76.7
COC(=O)c1cc(/C=N/O)ccc1[N+](=O)[O-],116
CCN(CC(=O)O)Cc1cc(/C(=N\O)c2cccc(Br)c2)ccc1[N+](=O)[O-],131.2
O=C1CN2Cc3cc(C(=O)c4ccccc4)ccc3N=C2N1,300
O=C1CN2Cc3cc(C(=O)c4cccnc4)ccc3N=C2N1,275.1
CN(C(=O)CCCCO/N=C(\c1ccccc1)c1ccc2c(c1)CN1CC(=O)NC1=N2)C1CCCCC1,189.9
N#CC(N)(N)c1cccnc1,158
Nc1cc(S(=O)(=O)CCO)ccc1Nc1ccc(N)c(S(=O)(=O)O)c1,254
CCCCCCCCCCCCNC(N)=O,106
COc1ccc(O)c2c1C(C)(C)CCC2(C)C,127
COc1cc(C(C)(C)O)c(O)c2c1C(C)(C)CCC2(C)C,140
COc1ccc(OC)c2c1C(C)(C)CCC2(C)C,195
COc1cc(C(C)=O)c(OC)c2c1C(C)(C)CCC2(C)C,97
COc1cc(C(=O)O)c(OC)c2c1C(C)(C)CCC2(C)C,187
COc1cc(C(=O)O)c(O)c2c1C(C)(C)CCC2(C)C,213
CC1(C)CCC(C)(C)c2c(O)ccc(O)c21,114
COc1cc(C(=O)c2ccccc2)c(O)c2c1C(C)(C)CCC2(C)C,85
COc1cc(Cc2ccccc2)c(O)c2c1C(C)(C)CCC2(C)C,80
CCCCCCCCCCCCCCCCN(C)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,74.5
Oc1cc(-c2ccccc2)on1,150.5
CCCCCCCCCCCCCCCCCCN(C)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,86.5
O=[N+]([O-])c1ccc(Cl)c(C2SCCS2)c1,130.5
CCCCC[C@H]1CC[C@H](COc2ccc(C(=O)C(F)(F)F)cc2)CC1,60
CCCCCC[C@@H]1CC[C@H](O)C(=O)O1,76.25
c1ccc(-c2c3ccccc3nc3ccccc23)nc1,198.5
O=C1CCCc2c1c1cccc3c1n2CCC3,162
Cc1[nH]cnc1/C=C1\CCc2c(c3cccc4c3n2CCC4)C1=O,262
c1ccc2nc(COc3ccc(NC4CCCC4)cc3)ccc2c1,88
C1=C(c2ccccc2)CCN(CCCCc2ccncc2)C1,89.5
O=C(CCCN1CC=C(c2ccccc2)CC1)c1cccnc1,65
C1=C(c2ccccc2)CCN(CCCCc2cnc3ccccc3c2)C1,93.35
OCCC#Cc1cnc2ccccc2c1,96.2
Cc1ccc(S(=O)(=O)NC(=O)n2sc(Cl)cc2=O)cc1,126.5
Cc1ccccc1S(=O)(=O)NC(=O)n1sc(Cl)cc1=O,83
CN(C)S(=O)(=O)n1cc(-c2ccc(Cl)cc2Cl)nc1C(N)=S,185.5
CN(C)S(=O)(=O)n1cc(-c2ccccc2[N+](=O)[O-])nc1C#N,112.5
CN(C)S(=O)(=O)n1cc(C(=O)c2c(Cl)cc(Cl)cc2Cl)nc1C#N,146
CN(C)P(=O)(N(C)C)n1cc(-c2ccc(Cl)cc2Cl)nc1C#N,140.8
CN(C)S(=O)(=O)n1cc(-c2ccc(Cl)cc2Cl)nc1C1=NC(=O)C(=O)S1,158
Cc1c(-c2ccc(Cl)cc2Cl)nc(C#N)n1S(=O)(=O)N(C)C,93.5
CN(C)S(=O)(=O)n1cnc(-c2ccc(Cl)cc2Cl)c1,170
CCOC(c1ccccc1)(c1ccccc1)c1ncn(S(=O)(=O)N(C)C)c1C,150
CN(c1ccc(Cl)cc1)S(=O)(=O)c1c[nH]cn1,218
CN(c1ccc(Cl)cc1)S(=O)(=O)c1cn(S(=O)(=O)N(C)C)cn1,131.8
Cn1c(Cc2c(F)cccc2F)nnc1C(N)=O,189.5
CNC(=O)Cc1c(F)cccc1F,163.5
NNC(=O)Cc1c(F)cccc1F,177.5
CCOC(=O)c1nnc(Cc2c(F)cccc2F)n1C,127.5
CCOC(=O)c1nnc(Cc2ccccc2Cl)n1C,87.5
Cc1cc(C)c(C2=C(OC(=O)C(C)(C)C)CN(C)C2=O)c(C)c1,75
CCOCCOc1ccc(CCNC(=O)c2ccccc2CC(=O)OCC)cc1,108
CCCCCCCCC(=O)NCc1ccc(Oc2ccccc2[N+](=O)[O-])c(OC)c1,93.25
N#Cc1ccc(-c2ccc(-c3cccs3)s2)s1,123.5
N#Cc1ccc(-c2ccc(-c3ccc(C#N)s3)s2)s1,167.5
C=CCON(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,61
CCCOc1ccccc1C(=O)Nc1ncccc1C(N)=O,182.5
CCCOc1ccccc1-c1nc2ncccc2c(=O)[nH]1,110.5
CCCOc1ccccc1C(=O)Nc1cnccc1C(N)=O,182
CCCOc1ccccc1C(=O)Nc1ccncc1C(N)=O,135.5
CCCOc1ccccc1C(=O)Nc1cccnc1C(N)=O,117
CCCOc1ccccc1-c1nc2[nH]c(=O)c(=O)[nH]c2c(=O)[nH]1,313.5
CCCOc1ccccc1-c1nc2nnc(SC)nc2c(=O)[nH]1,196
CCCOc1ccccc1-c1nc2nnc(N)nc2c(=O)[nH]1,323.5
CCCOc1ccccc1-c1nc2nc(SC)nnc2c(=O)[nH]1,248
CCCOc1ccccc1-c1nc2nc(N)nnc2c(=O)[nH]1,255.5
CCCOc1ccccc1-c1nc2nc(NC)nnc2c(=O)[nH]1,262
CCCOc1ccccc1-c1nc2nc(OC)nnc2c(=O)[nH]1,234.5
CCCOc1ccccc1-c1nc2[nH]c(=O)nnc2c(=O)[nH]1,298.5
CCCOc1ccccc1-c1nc2nc(N(C)C)nnc2c(=O)[nH]1,258.2
C=CCOc1ccccc1-c1nc2nc(SC)nnc2c(=O)[nH]1,238.5
CSc1nnc2c(=O)[nH]c(-c3ccccc3OCC(C)C)nc2n1,237.5
CSc1nnc2c(=O)[nH]c(-c3ccccc3OCC3CC3)nc2n1,235.5
COc1ccccc1-c1nc2nc(SC)nnc2c(=O)[nH]1,268
N=C(NCCNC(c1ccccc1)(c1ccccc1)c1ccccc1)N[N+](=O)[O-],218
O=C(N[C@H]1CC[C@H](N2CCN(c3ccccn3)CC2)CC1)c1ccccc1,242.5
CN(C(=O)C(C)(C)N1C(=O)c2ccccc2C1=O)C(c1ccc(F)cc1)c1ccc(F)cc1,170
CC(C)(NC(=O)OCc1ccccc1)C(=O)NC(c1ccccc1)c1ccccc1,158
CN(CCN1C(=O)c2ccccc2C1=O)C(c1ccccc1)c1ccccc1,130.5
COc1cc([C@H]2CC[C@H](c3cc(OC)c(OC)c(OC)c3)C2=O)cc(OC)c1OC,141.2
CCCOc1c(OC)cc(C=O)cc1SC,65
CON=C1[C@@H](c2cc(OC)c(OC)c(OC)c2)CC[C@@H]1c1cc(OC)c(OC)c(OC)c1,62
O=C(O)Cc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,112.5
O=C(O)Cc1cc(OCc2ccccc2)ccc1OCc1ccccc1,97.75
CNc1nc2ccc(CCc3ccccn3)cc2s1,119
CNc1nc2ccc(Cc3ccccn3)cc2s1,119.5
CCNc1nc2ccc(CCc3nc4cc(C)ccn4c3C)cc2s1,165.5
CCNc1nc2ccc(CCc3ccccn3)cc2o1,58
CCNc1nc2ccc(CCc3cn4ccc(C)cc4n3)cc2o1,157
CNc1nc2ccc(CCc3nc4cc(C)ccn4c3C)cc2o1,204
CCNc1nc2cc(Cc3c(C)nc4cc(C)ccn34)ccc2o1,210
Cc1ccc(CCc2cc(Br)c3nc(N)sc3c2)nc1,217
Cc1ccn2c(Br)c(CCc3ccc4nc(N)sc4c3)nc2c1,234.5
CCNc1nc2ccc(CCc3nc4cc(C)ccn4c3Br)cc2o1,151
CCNC(=O)Nc1nc2ccc(Cc3ccccn3)cc2s1,184.5
Cc1ccn2c(C)c(CCc3ccc4nc(N)oc4c3)nc2c1,245
COc1ccn2c(C)c(CCc3ccc4nc(N)oc4c3)nc2c1,220.5
Cc1ccn2c(C)c(CCc3ccc4nc(N(C)C)oc4c3)nc2c1,68
Cc1ccn2cc(CCc3ccc4nc(N)oc4c3)nc2c1,263
CCOc1ccn2c(C)c(CCc3ccc4nc(N)oc4c3)nc2c1,207.5
CNc1nc2ccc(CCc3nc4cc(OC)ccn4c3C)cc2o1,204
Cc1c(CCc2ccc3nc(N)oc3c2)nc2cc(CCl)ccn12,300
COCc1ccn2c(C)c(CCc3ccc4nc(N)oc4c3)nc2c1,206.5
Cc1c(CCc2ccc3nc(N)oc3c2)nc2cc(CN)ccn12,219.5
COc1ccn2c(Cl)c(CCc3ccc4nc(N)oc4c3)nc2c1,226
COc1ccn2c(C)c(CCc3ccc4nc(O)oc4c3)nc2c1,256
Cc1ccn2c(C)c(CCc3ccc4nc(C)oc4c3)nc2c1,84
Cc1c(CCc2ccc3nc(N)sc3c2)ncn1C(c1ccccc1)(c1ccccc1)c1ccccc1,201.5
Cc1[nH]cnc1CCc1ccc2nc(N)sc2c1,192
Cc1c(CCc2ccc3[nH]c(N)nc3c2)ncn1C(c1ccccc1)(c1ccccc1)c1ccccc1,162.5
CSc1nc2ccc(CCc3nc4cc(C)ccn4c3C)cc2o1,106.5
Cc1ccn2c(C)c(CCc3ccc4nc(NC(=N)N)oc4c3)nc2c1,195.5
CCNc1nc2ccc(CCc3ncc[nH]3)cc2o1,205
CCNc1nc2cc(COc3cccc(C=O)c3)ccc2o1,87.5
CCNc1nc2ccc(COc3cccc(CN4CCCCC4)c3)cc2o1,105.5
CCN(C=O)c1nc2ccc(CCc3ccco3)cc2o1,56
CCNc1nc2ccc(CCc3ccc(CN(C)C)o3)cc2o1,72.5
CCNc1nc2ccc(CCc3ccc(CN4CCCCC4)o3)cc2o1,99
Cc1ccn2cc(CS)nc2c1,166
CCOC(=O)c1ccc2nc(N)oc2c1,211.5
Nc1nc2ccc(CO)cc2o1,149
C=C1[C@H](O)[C@@H](CO)O[C@H]1n1cc(I)c(=O)[nH]c1=O,170.5
CCCCCCCCCCCCCCCC(=O)NCCCCCCCCCCCC(=O)O,120
CCCCCCCCCCC(=O)NCCCCCCCCCCCC(=O)O,103
O=C(O)CCCCCCCCCCCNC(=O)CCCCCCCCCCBr,122
O=C(O)CCCCCCCCCCCNC(=O)CCCCCCCCCCI,108.5
O=C(O)CCCCCCCCCCCNC(=O)CCCCCCCCC/C=C/c1ccccc1,120
CCCCCCCCCCCCCCCC(=O)NCCCC[C@H](N)C(=O)O,242.5
C=Cc1c(F)c(F)cc(C(=O)O)c1F,109
C=Cc1c(F)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,185.5
CCCn1c(=O)c2[nH]c([C@@H](C)Cc3ccccc3)nc2n(CCC)c1=O,141.5
C=CCn1c(N)c(N=O)c(=O)n(CC=C)c1=O,175
CCCn1c(=O)c2[nH]c([C@H](C)c3ccccc3)nc2n(CCC)c1=O,136.5
CCCn1c(=O)c2[nH]c(CCCc3ccccc3)nc2n(CCC)c1=O,137.5
COC(=O)c1cc(=O)n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)[nH]1,245.5
COC(=O)c1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(OC)c1SC(F)(F)F,97.5
N#Cc1cc(=O)n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)[nH]1,199.5
O=C1c2c(F)c(F)c(F)c(F)c2C(=O)N1c1ccccc1,210.5
CCc1cc(NC(=O)c2cccs2)cc(CC)c1O,190.8
CC(=O)Oc1ccc(CCC(=O)Nc2cc(C)c(O)c(C)c2)cc1OC(C)=O,118.5
CCCCCCCCC(=O)Nc1cc(C)c(O)c(C)c1,100.8
Cc1cc(NC(=O)CCc2cccs2)cc(C)c1O,158.2
Cc1c(O)ccc(C=O)c1O,150
O=C1C[C@H](OCc2ccccc2)[C@H]2CO[C@@H]1O2,118.2
CC(=O)O[C@@H]1C[C@H](OCc2ccccc2)[C@H]2CO[C@@H]1O2,86
CO[C@@H]1C[C@](C)(OCc2ccccc2)[C@H]2CO[C@@H]1O2,45.5
N#C[C@H]1[C@@H]2OC[C@@H](O2)[C@@H](OCc2ccccc2)[C@@H]1O,154
CC(C)C[C@@H](O)CC(=O)O,86
COC(=O)[C@@H]1[C@@H](C(=O)O)[C@H]2CC[C@@H]1C2,59.5
COC(=O)[C@H]1[C@@H]2C=C[C@@H](C2)[C@@H]1C(=O)O,78.5
COC(=O)c1ccc(C=O)s1,79
COC(=O)c1ccc(-c2nnc(C)o2)s1,143.5
COC(=O)c1cc(C(C)=O)cs1,95
COC(=O)c1cc(C(=O)CBr)cs1,113
COC(=O)c1ccc(C#N)s1,77
COC(=O)c1ccc(-c2noc(C)n2)s1,135
Cc1nc(-c2ccc(C(=O)O)s2)no1,219
COC(=O)c1ccc(-c2noc(C(F)(F)F)n2)s1,126.5
CCOc1cc(C(=O)OC)on1,78
CCOc1cc(C(=O)O)on1,211.5
COC(=O)c1ccc(-c2nc(C)no2)s1,155
Cc1noc(-c2ccc(C(=O)O)s2)n1,227
ClCc1c2ccccc2c(Cc2ccccc2)c2ccccc12,146.5
CCCCCCCCCCCCCCCCNS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,92
CCCCCCCCCCCCCCCCNC(=O)c1ccc(-n2oc(C(C)(C)C)c(COc3ccc(N)cc3)c2=O)c([N+](=O)[O-])c1,220
O=C(OCc1ccccc1)OC[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,67
CCCC(CCC)C(=O)NCC(=O)NCCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,111.2
CCCC(CCC)C(=O)NCC(=O)NCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,117.5
CCCC(CCC)C(=O)NCC(=O)CCCCCCCCCCCCN(N)C(=O)n1cc(F)c(=O)[nH]c1=O,116.8
O=C(NC(=O)N1CCCCC1)c1cc(Cl)nc(Cl)c1,184
O=C(Cn1ccnc1)c1ccc(-c2ccncc2)cc1,145
CC(C)(C)c1cc(C(=O)Nc2cccc(C(=O)O)c2)cc(C(C)(C)C)c1O,279.5
CC(C)(C)c1cc(C(=O)Nc2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1O,161
CC(C)(C)c1cc(C(=O)Nc2ccccc2C(=O)O)cc(C(C)(C)C)c1O,202.5
CC(C)(C)c1cc(C(=O)Nc2ccc(CC(=O)O)cc2)cc(C(C)(C)C)c1O,253.5
CC(C)(C)c1cc(C(=O)Nc2ccc(Cl)c(C(=O)O)c2)cc(C(C)(C)C)c1O,266
COc1ccc(C(=O)O)cc1NC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,260
CC(C)(C)c1cc(NC(=O)[C@@H]2CCCC[C@H]2C(=O)O)cc(C(C)(C)C)c1O,249.5
CC(C)(C)c1cc(NC(=O)c2cccc(C#N)c2)cc(C(C)(C)C)c1O,220.5
CC(=O)Nc1cccc(C(C)=O)c1C(=O)O,130.8
CCOC(=O)c1c(NC(C)=O)cccc1C(C)=O,88
COc1cc(C(=O)O)ccc1Cc1cn(C)c2ccc(C(=O)NCCC(C)C)cc12,190.5
CCOC(=O)C1=C(C(=O)OCC)c2c(OC)ccc(Br)c2C1,100
COc1ccc(Br)c2c1C(=O)CC2,126.5
CCCN1C[C@H]2CCc3cccc(OC)c3[C@H]2C1,165
CCCN1C[C@H]2CCc3cccc(O)c3[C@H]2C1,182
COc1cc(C(=O)O)ccc1Cc1cn(C)c2ccc(C(=O)N(C)CC3CCCC3)cc12,113
CC(C)Oc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,189.5
CCCSc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,129
CSc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,153
Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,207.5
CCSc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,124
C=CCSc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,109
CCCCOc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,122.5
Nc1nc(OC2CCCC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,189
C=CCNc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,182
Nc1nc(N2CCOCC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,166
Nc1nc(NCc2ccccc2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,175
CCCNc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,139
CNc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,222
CN(C)c1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,173.5
CCCOc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,98
Nc1nc(NCCO)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,151
Nc1nc(N[C@H]2CC[C@@H](CO)C2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,178.5
CC[C@@H](C)Oc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,160
CCCCNc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,117
CCCCSc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,121.5
CC(C)CSc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,128
Nc1nc(SC2CCCC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,168
Nc1nc(SCC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,126
CC(C)(C)Nc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,162
NCCCCCCCCNc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,126
Nc1nc(SC2CCC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,159.5
Nc1nc(NC(CO)CO)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,161
CCCCCOc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,140
CCCCCCOc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,91
CCNc1nc(N)nc2c1ncn2[C@H]1C=C[C@@H](CO)C1,172
Nc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,189
CC(=O)Nc1ccc(OC(C)(C)C(=O)O)cc1,70
CC(C)(Oc1ccc(NC(=O)Cc2ccccc2)cc1)C(=O)O,174
CC(C)(Oc1ccc(NC(=O)Oc2ccc(Cl)cc2)cc1)C(=O)O,180.5
CC(C)(Oc1ccc(CC(=O)Nc2ccc(Cl)cc2)cc1)C(=O)O,163
CC(C)(Oc1ccc(CC(=O)Nc2cc(Cl)cc(Cl)c2)cc1)C(=O)O,138
